id,abstract,conclusion,n_conclusion_sections,total
0904.4918,0,0,2,0
0904.4928,0,0,0,0
0905.0001,0,1,2,1
0905.0003,0,4,2,4
0905.0005,0,0,1,0
0905.0021,1,9,2,10
0905.0025,0,0,0,0
0905.0027,0,0,0,0
0905.0030,0,2,2,2
0905.0031,0,0,1,0
0905.0041,3,0,0,3
0905.0055,0,0,1,0
0905.0070,0,0,2,0
0905.0075,0,0,0,0
0905.0077,0,0,2,0
0905.0084,0,0,0,0
0905.0105,1,0,0,1
0905.0117,2,10,3,12
0905.0120,2,2,1,4
0905.0125,0,0,2,0
0905.0133,0,0,1,0
0905.0134,0,0,2,0
0905.0144,0,0,1,0
0905.0145,0,0,0,0
0905.0154,2,1,1,3
0905.0162,0,1,1,1
0905.0164,0,0,0,0
0905.0167,0,0,0,0
0905.0173,0,0,1,0
0905.0177,0,0,1,0
0905.0229,0,0,1,0
0905.0240,0,0,0,0
0905.0242,0,0,2,0
0905.0252,0,0,2,0
0905.0255,0,0,0,0
0905.0267,0,24,2,24
0905.0272,3,2,1,5
0905.0289,0,0,1,0
0905.0300,0,2,1,2
0905.0308,0,0,1,0
0905.0310,0,0,1,0
0905.0314,0,3,1,3
0905.0325,0,0,1,0
0905.0330,0,0,1,0
0905.0333,0,1,2,1
0905.0340,2,2,1,4
0905.0351,0,0,1,0
0905.0352,0,0,1,0
0905.0359,0,0,1,0
0905.0360,0,1,1,1
0905.0361,0,0,1,0
0905.0368,0,0,2,0
0905.0372,0,0,1,0
0905.0393,0,0,1,0
0905.0396,0,0,1,0
0905.0399,0,3,2,3
0905.0405,0,0,1,0
0905.0410,0,0,1,0
0905.0425,0,0,1,0
0905.0431,0,0,1,0
0905.0433,0,0,1,0
0905.0438,0,0,1,0
0905.0439,0,0,0,0
0905.0442,0,0,0,0
0905.0449,0,0,0,0
0905.0452,0,0,0,0
0905.0457,0,4,1,4
0905.0460,0,0,2,0
0905.0469,0,0,1,0
0905.0472,1,25,2,26
0905.0474,2,6,2,8
0905.0479,0,0,1,0
0905.0481,0,0,1,0
0905.0487,0,0,1,0
0905.0491,2,0,1,2
0905.0492,0,0,1,0
0905.0495,4,18,2,22
0905.0496,3,26,2,29
0905.0497,1,12,2,13
0905.0499,0,1,2,1
0905.0501,0,0,0,0
0905.0508,0,30,2,30
0905.0509,0,0,0,0
0905.0517,0,0,1,0
0905.0519,0,0,1,0
0905.0524,0,0,1,0
0905.0527,0,0,0,0
0905.0529,1,0,1,1
0905.0539,0,0,1,0
0905.0548,0,0,2,0
0905.0557,0,1,1,1
0905.0565,0,5,2,5
0905.0577,0,0,1,0
0905.0584,0,0,0,0
0905.0587,0,10,2,10
0905.0588,0,2,1,2
0905.0607,0,0,0,0
0905.0614,0,0,1,0
0905.0618,0,20,1,20
0905.0627,0,5,1,5
0905.0628,3,2,1,5
0905.0636,0,1,1,1
0905.0637,0,0,0,0
0905.0638,3,5,1,8
0905.0640,0,0,1,0
0905.0643,1,0,2,1
0905.0651,0,0,1,0
0905.0652,0,0,0,0
0905.0655,0,0,1,0
0905.0659,0,0,1,0
0905.0672,0,0,0,0
0905.0675,0,0,0,0
0905.0676,0,0,1,0
0905.0683,0,0,1,0
0905.0690,0,0,1,0
0905.0691,1,0,1,1
0905.0695,2,4,1,6
0905.0697,0,3,1,3
0905.0698,0,0,1,0
0905.0705,6,0,1,6
0905.0706,0,0,0,0
0905.0715,0,0,0,0
0905.0716,0,0,1,0
0905.0717,0,0,1,0
0905.0723,0,0,2,0
0905.0725,0,0,0,0
0905.0730,0,0,1,0
0905.0741,1,0,0,1
0905.0750,0,3,1,3
0905.0753,0,0,0,0
0905.0756,0,0,1,0
0905.0791,0,2,1,2
0905.0793,0,0,1,0
0905.0797,0,9,2,9
0905.0800,0,0,2,0
0905.0808,5,10,1,15
0905.0810,0,0,1,0
0905.0815,0,0,2,0
0905.0821,0,1,2,1
0905.0832,0,0,2,0
0905.0834,4,0,0,4
0905.0845,0,0,2,0
0905.0850,0,0,2,0
0905.0854,0,0,2,0
0905.0858,0,0,2,0
0905.0864,1,4,2,5
0905.0866,0,6,2,6
0905.0880,0,0,2,0
0905.0888,0,0,0,0
0905.0892,0,14,2,14
0905.0898,0,0,0,0
0905.0899,1,0,0,1
0905.0905,0,0,1,0
0905.0906,0,0,1,0
0905.0908,0,0,1,0
0905.0909,0,0,1,0
0905.0910,2,11,2,13
0905.0911,0,0,0,0
0905.0914,1,0,0,1
0905.0918,0,0,2,0
0905.0920,0,0,0,0
0905.0924,0,0,1,0
0905.0930,0,0,2,0
0905.0950,0,0,0,0
0905.0954,0,0,1,0
0905.0959,0,0,1,0
0905.0966,0,2,2,2
0905.0981,0,0,1,0
0905.1001,0,0,1,0
0905.1007,0,0,1,0
0905.1011,0,3,2,3
0905.1013,0,0,2,0
0905.1028,0,0,0,0
0905.1041,1,3,1,4
0905.1042,2,7,2,9
0905.1043,0,3,2,3
0905.1048,0,0,1,0
0905.1058,1,5,2,6
0905.1060,0,0,1,0
0905.1071,0,0,2,0
0905.1072,0,0,1,0
0905.1073,0,0,1,0
0905.1076,0,0,3,0
0905.1080,2,16,2,18
0905.1086,0,0,1,0
0905.1112,0,0,0,0
0905.1114,7,6,1,13
0905.1115,0,4,2,4
0905.1120,0,0,1,0
0905.1121,0,0,0,0
0905.1122,4,34,2,38
0905.1123,0,0,1,0
0905.1124,0,1,1,1
0905.1126,0,1,1,1
0905.1134,0,1,2,1
0905.1144,0,0,1,0
0905.1158,0,3,1,3
0905.1162,0,0,0,0
0905.1166,0,0,2,0
0905.1174,0,0,2,0
0905.1177,0,8,2,8
0905.1189,1,0,1,1
0905.1193,0,0,0,0
0905.1218,0,1,2,1
0905.1230,0,0,1,0
0905.1234,10,12,1,22
0905.1244,0,0,1,0
0905.1250,0,2,2,2
0905.1253,0,0,1,0
0905.1256,2,9,2,11
0905.1262,0,0,0,0
0905.1264,0,2,2,2
0905.1265,0,0,1,0
0905.1266,0,0,0,0
0905.1295,0,0,2,0
0905.1312,0,0,1,0
0905.1323,0,0,1,0
0905.1325,0,0,1,0
0905.1326,0,0,0,0
0905.1327,0,0,1,0
0905.1328,0,1,1,1
0905.1329,0,0,1,0
0905.1333,0,1,2,1
0905.1354,0,0,1,0
0905.1355,0,0,0,0
0905.1392,0,0,1,0
0905.1393,0,0,1,0
0905.1395,0,0,1,0
0905.1412,2,5,1,7
0905.1416,0,1,2,1
0905.1447,0,1,1,1
0905.1450,3,11,1,14
0905.1461,1,0,1,1
0905.1474,0,0,1,0
0905.1482,0,0,0,0
0905.1487,0,0,1,0
0905.1491,0,1,2,1
0905.1513,0,0,1,0
0905.1516,0,0,1,0
0905.1517,0,0,1,0
0905.1522,0,0,0,0
0905.1523,0,0,1,0
0905.1525,0,0,1,0
0905.1552,0,0,1,0
0905.1553,0,0,1,0
0905.1563,0,0,0,0
0905.1577,0,12,2,12
0905.1578,0,0,1,0
0905.1581,0,0,2,0
0905.1590,0,0,1,0
0905.1592,0,0,1,0
0905.1593,0,0,2,0
0905.1602,0,0,2,0
0905.1605,0,0,2,0
0905.1616,0,0,1,0
0905.1625,0,0,0,0
0905.1639,0,0,1,0
0905.1646,0,0,1,0
0905.1648,0,0,1,0
0905.1651,0,0,1,0
0905.1653,0,0,1,0
0905.1669,0,0,1,0
0905.1674,0,0,1,0
0905.1676,0,2,2,2
0905.1687,0,0,2,0
0905.1689,0,0,1,0
0905.1690,0,0,1,0
0905.1691,0,0,1,0
0905.1692,0,2,1,2
0905.1693,0,0,2,0
0905.1695,0,0,1,0
0905.1696,0,0,1,0
0905.1697,0,0,1,0
0905.1698,0,0,1,0
0905.1699,0,0,1,0
0905.1702,0,0,0,0
0905.1706,0,0,0,0
0905.1714,0,2,2,2
0905.1715,0,0,1,0
0905.1716,0,7,2,7
0905.1717,0,0,1,0
0905.1720,0,0,0,0
0905.1722,0,0,1,0
0905.1728,5,0,1,5
0905.1747,2,13,2,15
0905.1749,0,0,0,0
0905.1752,0,0,1,0
0905.1756,0,2,1,2
0905.1766,0,8,1,8
0905.1770,0,0,1,0
0905.1774,0,0,2,0
0905.1781,0,0,0,0
0905.1787,0,0,1,0
0905.1806,0,0,1,0
0905.1807,0,1,1,1
0905.1814,0,2,2,2
0905.1826,0,5,1,5
0905.1833,2,0,1,2
0905.1835,2,2,2,4
0905.1837,0,1,1,1
0905.1840,1,7,1,8
0905.1842,1,0,1,1
0905.1844,0,2,1,2
0905.1845,0,1,1,1
0905.1846,1,0,1,1
0905.1851,1,14,1,15
0905.1852,0,0,1,0
0905.1853,1,0,1,1
0905.1872,0,0,1,0
0905.1889,0,3,1,3
0905.1903,0,0,1,0
0905.1904,0,0,0,0
0905.1907,1,5,1,6
0905.1908,0,0,0,0
0905.1910,0,0,1,0
0905.1914,0,0,1,0
0905.1918,0,1,1,1
0905.1919,0,0,0,0
0905.1921,0,0,0,0
0905.1934,0,0,0,0
0905.1936,0,0,0,0
0905.1939,0,0,2,0
0905.1941,0,0,0,0
0905.1945,0,0,1,0
0905.1946,2,3,1,5
0905.1947,0,0,1,0
0905.1948,0,0,0,0
0905.1950,0,0,0,0
0905.1952,0,0,1,0
0905.1953,0,0,2,0
0905.1956,0,13,2,13
0905.1958,1,0,1,1
0905.1959,0,0,0,0
0905.1967,0,2,2,2
0905.1970,0,0,1,0
0905.1973,0,1,2,1
0905.1981,0,1,1,1
0905.1986,0,0,1,0
0905.1988,0,0,1,0
0905.1989,0,0,0,0
0905.1996,0,0,2,0
0905.1998,0,0,1,0
0905.2006,0,0,2,0
0905.2016,0,0,0,0
0905.2041,0,0,2,0
0905.2044,3,15,2,18
0905.2053,0,0,0,0
0905.2075,0,0,1,0
0905.2084,0,0,0,0
0905.2109,0,0,0,0
0905.2121,0,11,2,11
0905.2122,0,0,1,0
0905.2135,0,1,2,1
0905.2136,1,0,0,1
0905.2140,0,0,1,0
0905.2148,0,2,2,2
0905.2161,0,0,1,0
0905.2164,0,0,1,0
0905.2167,0,0,1,0
0905.2168,0,0,0,0
0905.2176,0,0,2,0
0905.2178,0,1,2,1
0905.2180,0,1,1,1
0905.2183,0,0,1,0
0905.2184,1,4,1,5
0905.2186,0,2,2,2
0905.2188,0,0,1,0
0905.2192,0,0,0,0
0905.2193,0,1,1,1
0905.2196,0,0,1,0
0905.2222,0,0,0,0
0905.2228,0,1,2,1
0905.2233,1,5,1,6
0905.2237,1,1,1,2
0905.2239,0,0,1,0
0905.2247,0,1,2,1
0905.2252,0,3,1,3
0905.2253,0,0,2,0
0905.2262,0,0,2,0
0905.2268,0,0,1,0
0905.2274,0,0,0,0
0905.2277,0,0,1,0
0905.2281,0,0,0,0
0905.2282,0,0,0,0
0905.2284,0,0,1,0
0905.2295,3,3,2,6
0905.2298,0,1,1,1
0905.2300,0,0,0,0
0905.2302,0,0,1,0
0905.2307,0,0,1,0
0905.2340,0,0,1,0
0905.2348,0,0,1,0
0905.2362,0,0,1,0
0905.2365,0,3,1,3
0905.2368,0,0,2,0
0905.2369,0,4,2,4
0905.2378,0,0,0,0
0905.2379,0,0,1,0
0905.2384,0,1,2,1
0905.2397,0,0,1,0
0905.2407,0,0,1,0
0905.2408,0,0,2,0
0905.2411,2,6,1,8
0905.2412,0,0,2,0
0905.2417,0,5,2,5
0905.2418,0,0,1,0
0905.2427,0,1,2,1
0905.2442,0,0,0,0
0905.2443,0,0,1,0
0905.2453,0,0,1,0
0905.2464,0,0,0,0
0905.2469,0,0,2,0
0905.2470,0,0,1,0
0905.2475,0,3,1,3
0905.2483,0,0,1,0
0905.2498,0,3,1,3
0905.2507,0,0,1,0
0905.2512,0,3,2,3
0905.2514,0,0,1,0
0905.2515,0,0,1,0
0905.2518,0,1,2,1
0905.2519,0,0,1,0
0905.2525,0,9,1,9
0905.2532,1,3,1,4
0905.2535,0,0,0,0
0905.2543,0,0,1,0
0905.2564,0,0,1,0
0905.2573,0,0,0,0
0905.2580,0,3,1,3
0905.2581,0,0,1,0
0905.2582,0,9,1,9
0905.2583,0,0,1,0
0905.2586,0,0,2,0
0905.2587,0,0,1,0
0905.2594,0,0,2,0
0905.2595,0,0,0,0
0905.2597,0,0,1,0
0905.2611,0,0,0,0
0905.2615,0,0,1,0
0905.2618,0,0,0,0
0905.2623,0,0,0,0
0905.2628,0,0,0,0
0905.2651,0,0,2,0
0905.2653,0,0,1,0
0905.2654,0,2,2,2
0905.2660,0,0,2,0
0905.2683,0,5,1,5
0905.2691,0,1,1,1
0905.2695,0,2,2,2
0905.2699,1,0,1,1
0905.2702,0,0,1,0
0905.2721,0,0,1,0
0905.2730,0,0,1,0
0905.2736,0,0,2,0
0905.2738,0,0,1,0
0905.2742,0,0,1,0
0905.2752,0,0,1,0
0905.2762,0,0,0,0
0905.2765,4,1,2,5
0905.2769,0,0,2,0
0905.2772,0,0,0,0
0905.2781,0,0,2,0
0905.2791,2,3,1,5
0905.2797,0,0,1,0
0905.2804,0,0,1,0
0905.2809,0,3,2,3
0905.2815,0,11,2,11
0905.2818,0,0,2,0
0905.2833,0,0,1,0
0905.2839,0,0,1,0
0905.2853,0,6,2,6
0905.2854,0,0,3,0
0905.2878,0,3,2,3
0905.2886,0,0,1,0
0905.2888,3,0,1,3
0905.2891,1,0,0,1
0905.2896,0,0,1,0
0905.2898,0,1,4,1
0905.2903,0,0,1,0
0905.2904,0,0,0,0
0905.2905,11,5,1,16
0905.2908,1,0,0,1
0905.2920,0,3,1,3
0905.2934,2,17,2,19
0905.2937,0,0,1,0
0905.2938,1,0,1,1
0905.2956,2,3,1,5
0905.2960,0,0,1,0
0905.2962,0,0,1,0
0905.2965,0,0,2,0
0905.2966,0,0,0,0
0905.2967,2,2,2,4
0905.2968,0,0,0,0
0905.2975,0,0,0,0
0905.2979,0,0,0,0
0905.2980,0,0,1,0
0905.2982,0,4,1,4
0905.2985,3,3,1,6
0905.2989,0,0,1,0
0905.2991,0,0,2,0
0905.3001,1,0,1,1
0905.3003,0,0,1,0
0905.3011,1,21,2,22
0905.3017,0,0,2,0
0905.3039,0,0,1,0
0905.3041,0,0,1,0
0905.3043,0,0,0,0
0905.3054,0,0,0,0
0905.3060,0,1,2,1
0905.3062,0,0,1,0
0905.3071,0,0,0,0
0905.3073,2,0,1,2
0905.3075,0,3,1,3
0905.3077,4,4,1,8
0905.3078,0,0,1,0
0905.3094,0,1,1,1
0905.3097,0,0,1,0
0905.3101,0,0,1,0
0905.3104,0,0,2,0
0905.3115,5,16,1,21
0905.3116,0,0,1,0
0905.3124,0,8,2,8
0905.3131,0,0,0,0
0905.3132,0,0,1,0
0905.3134,0,0,0,0
0905.3138,0,0,1,0
0905.3139,2,7,1,9
0905.3152,0,0,0,0
0905.3153,0,0,1,0
0905.3161,0,0,0,0
0905.3169,0,1,2,1
0905.3170,0,0,1,0
0905.3173,0,0,1,0
0905.3175,0,0,1,0
0905.3176,0,0,1,0
0905.3179,0,0,1,0
0905.3180,0,1,2,1
0905.3182,0,0,1,0
0905.3188,0,0,1,0
0905.3190,0,6,1,6
0905.3192,0,0,1,0
0905.3199,0,0,1,0
0905.3219,0,4,2,4
0905.3223,0,0,1,0
0905.3224,0,0,1,0
0905.3243,0,0,1,0
0905.3258,0,0,2,0
0905.3270,1,6,2,7
0905.3272,0,3,1,3
0905.3274,0,0,1,0
0905.3276,0,0,2,0
0905.3278,0,5,2,5
0905.3291,2,6,2,8
0905.3309,2,8,2,10
0905.3315,0,0,1,0
0905.3320,2,15,2,17
0905.3324,0,1,2,1
0905.3338,1,0,0,1
0905.3340,0,0,1,0
0905.3341,0,7,1,7
0905.3342,0,0,0,0
0905.3345,0,0,1,0
0905.3349,0,3,2,3
0905.3365,0,0,0,0
0905.3367,0,1,1,1
0905.3368,0,0,1,0
0905.3382,0,0,1,0
0905.3383,0,0,1,0
0905.3386,0,0,1,0
0905.3388,0,0,1,0
0905.3389,0,2,1,2
0905.3390,0,0,2,0
0905.3392,0,0,2,0
0905.3400,0,1,1,1
0905.3401,3,9,2,12
0905.3403,0,0,2,0
0905.3410,0,0,1,0
0905.3425,0,0,0,0
0905.3426,0,0,1,0
0905.3428,0,6,2,6
0905.3437,0,5,1,5
0905.3439,0,0,2,0
0905.3449,0,0,0,0
0905.3462,0,1,2,1
0905.3466,0,0,1,0
0905.3468,0,0,2,0
0905.3469,0,4,2,4
0905.3470,0,0,1,0
0905.3476,1,1,1,2
0905.3479,0,0,1,0
0905.3480,0,0,1,0
0905.3481,0,0,1,0
0905.3483,0,1,2,1
0905.3490,0,0,1,0
0905.3495,0,1,2,1
0905.3496,0,0,1,0
0905.3511,0,4,2,4
0905.3512,3,36,1,39
0905.3519,0,0,2,0
0905.3532,0,0,1,0
0905.3542,0,0,2,0
0905.3546,0,0,0,0
0905.3551,0,0,1,0
0905.3552,0,2,1,2
0905.3554,0,1,2,1
0905.3555,0,0,1,0
0905.3556,0,0,1,0
0905.3557,0,0,1,0
0905.3560,0,0,2,0
0905.3562,0,0,2,0
0905.3563,0,0,1,0
0905.3566,0,0,1,0
0905.3567,1,2,2,3
0905.3572,0,0,1,0
0905.3579,0,0,1,0
0905.3593,1,1,1,2
0905.3603,0,0,2,0
0905.3605,0,0,2,0
0905.3614,0,0,1,0
0905.3625,0,0,0,0
0905.3630,0,0,1,0
0905.3632,0,0,0,0
0905.3637,0,7,1,7
0905.3641,0,0,1,0
0905.3643,0,1,2,1
0905.3650,1,7,2,8
0905.3654,0,0,2,0
0905.3655,0,0,0,0
0905.3656,0,0,1,0
0905.3658,0,0,1,0
0905.3663,0,1,2,1
0905.3664,0,0,1,0
0905.3675,0,0,1,0
0905.3681,0,1,1,1
0905.3685,0,0,1,0
0905.3687,2,0,0,2
0905.3698,0,0,1,0
0905.3699,0,0,0,0
0905.3702,0,0,2,0
0905.3708,0,0,0,0
0905.3719,1,2,1,3
0905.3727,0,0,1,0
0905.3735,0,0,0,0
0905.3737,0,0,1,0
0905.3741,0,4,3,4
0905.3742,0,0,1,0
0905.3743,0,0,1,0
0905.3744,0,0,0,0
0905.3745,0,0,1,0
0905.3748,0,2,1,2
0905.3750,2,9,1,11
0905.3752,0,0,0,0
0905.3753,0,0,0,0
0905.3768,0,2,2,2
0905.3773,0,0,0,0
0905.3780,0,0,1,0
0905.3800,0,0,2,0
0905.3817,0,0,1,0
0905.3818,0,1,1,1
0905.3819,0,0,1,0
0905.3821,0,0,1,0
0905.3822,4,8,2,12
0905.3823,0,0,1,0
0905.3824,0,0,1,0
0905.3825,0,8,2,8
0905.3829,0,0,1,0
0905.3836,0,1,1,1
0905.3844,0,0,2,0
0905.3864,0,0,2,0
0905.3892,0,0,1,0
0905.3899,0,0,0,0
0905.3907,0,0,1,0
0905.3914,1,0,0,1
0905.3920,0,4,2,4
0905.3925,2,3,1,5
0905.3929,0,0,0,0
0905.3933,0,0,1,0
0905.3935,0,0,1,0
0905.3945,0,0,2,0
0905.3956,0,0,0,0
0905.3981,0,0,2,0
0905.3982,0,4,2,4
0905.3986,0,0,1,0
0905.3994,0,3,1,3
0905.3995,1,0,1,1
0905.4001,0,0,1,0
0905.4003,0,3,1,3
0905.4012,0,0,1,0
0905.4020,0,0,2,0
0905.4030,0,0,2,0
0905.4037,0,0,1,0
0905.4041,0,0,2,0
0905.4052,0,0,0,0
0905.4055,0,1,1,1
0905.4058,2,5,1,7
0905.4073,0,0,2,0
0905.4075,0,0,0,0
0905.4076,0,0,1,0
0905.4081,0,0,2,0
0905.4094,0,0,1,0
0905.4113,0,0,0,0
0905.4117,0,0,1,0
0905.4125,1,1,1,2
0905.4126,0,3,1,3
0905.4132,0,0,1,0
0905.4142,0,0,0,0
0905.4156,0,1,1,1
0905.4167,0,0,2,0
0905.4184,0,0,1,0
0905.4189,0,1,2,1
0905.4197,0,7,2,7
0905.4204,0,0,1,0
0905.4206,0,0,0,0
0905.4213,0,0,0,0
0905.4223,0,0,2,0
0905.4235,0,0,0,0
0905.4239,0,1,1,1
0905.4246,0,7,2,7
0905.4259,0,0,0,0
0905.4262,0,0,1,0
0905.4269,0,0,1,0
0905.4274,0,2,2,2
0905.4275,0,0,1,0
0905.4277,0,0,1,0
0905.4282,2,0,1,2
0905.4283,1,2,2,3
0905.4294,0,0,3,0
0905.4297,0,0,1,0
0905.4298,0,2,2,2
0905.4300,0,2,1,2
0905.4301,0,0,1,0
0905.4302,0,0,1,0
0905.4309,2,2,1,4
0905.4311,0,0,1,0
0905.4323,1,44,2,45
0905.4328,0,0,1,0
0905.4337,0,0,2,0
0905.4344,0,3,2,3
0905.4354,0,0,2,0
0905.4357,0,0,2,0
0905.4361,2,3,1,5
0905.4364,0,0,2,0
0905.4389,2,13,1,15
0905.4397,0,0,1,0
0905.4400,6,6,2,12
0905.4404,0,0,2,0
0905.4413,0,0,0,0
0905.4415,0,0,2,0
0905.4424,0,2,2,2
0905.4439,3,3,1,6
0905.4440,0,0,2,0
0905.4442,1,0,1,1
0905.4460,0,0,1,0
0905.4466,0,0,2,0
0905.4473,1,0,1,1
0905.4477,0,0,2,0
0905.4484,0,0,1,0
0905.4488,0,0,2,0
0905.4494,0,1,1,1
0905.4499,0,0,2,0
0905.4500,0,0,1,0
0905.4501,0,0,1,0
0905.4502,0,2,1,2
0905.4503,0,2,2,2
0905.4504,0,0,1,0
0905.4505,0,1,1,1
0905.4508,0,0,2,0
0905.4514,0,0,2,0
0905.4523,0,1,1,1
0905.4525,0,0,1,0
0905.4528,2,3,1,5
0905.4531,0,0,0,0
0905.4534,0,0,1,0
0905.4540,3,0,1,3
0905.4546,0,0,2,0
0905.4552,0,2,2,2
0905.4557,0,0,1,0
0905.4558,0,0,1,0
0905.4565,0,0,1,0
0905.4571,2,0,1,2
0905.4572,0,0,1,0
0905.4575,0,0,2,0
0905.4576,0,1,1,1
0905.4579,0,1,1,1
0905.4621,0,0,2,0
0905.4624,0,13,2,13
0905.4625,0,9,2,9
0905.4669,0,0,1,0
0905.4680,4,4,2,8
0905.4683,0,0,0,0
0905.4687,0,0,1,0
0905.4688,0,0,1,0
0905.4697,0,0,1,0
0905.4704,0,8,2,8
0905.4705,1,0,0,1
0905.4720,0,0,0,0
0905.4723,0,0,1,0
0905.4726,0,105,1,105
0905.4727,0,7,2,7
0905.4731,0,0,2,0
0905.4732,0,0,1,0
0905.4733,0,4,1,4
0905.4734,0,0,0,0
0905.4736,0,0,1,0
0905.4738,0,0,1,0
0905.4742,1,0,1,1
0905.4744,0,0,1,0
0905.4762,0,1,1,1
0905.4764,0,0,0,0
0905.4772,0,0,1,0
0905.4773,0,0,1,0
0905.4782,0,0,1,0
0905.4784,1,1,1,2
0905.4785,0,0,2,0
0905.4801,0,0,2,0
0905.4802,0,0,0,0
0905.4809,0,15,1,15
0905.4821,0,0,2,0
0905.4829,0,0,1,0
0905.4837,0,1,1,1
0905.4842,0,0,1,0
0905.4845,0,0,1,0
0905.4853,0,0,0,0
0905.4865,0,2,1,2
0905.4866,1,27,3,28
0905.4889,0,3,2,3
0905.4924,0,0,0,0
0905.4925,0,0,1,0
0905.4952,0,0,1,0
0906.0001,0,1,2,1
0906.0002,0,3,1,3
0906.0004,0,0,1,0
0906.0010,0,0,2,0
0906.0018,0,1,1,1
0906.0020,0,0,0,0
0906.0024,0,0,1,0
0906.0055,0,0,2,0
0906.0061,0,1,1,1
0906.0082,1,4,1,5
0906.0084,0,0,1,0
0906.0088,0,0,1,0
0906.0109,0,0,0,0
0906.0124,0,0,1,0
0906.0129,1,4,1,5
0906.0132,0,0,2,0
0906.0134,0,0,0,0
0906.0149,0,0,0,0
0906.0171,0,0,0,0
0906.0175,0,0,2,0
0906.0176,0,0,0,0
0906.0178,0,0,0,0
0906.0192,0,2,2,2
0906.0194,0,1,1,1
0906.0209,0,0,1,0
0906.0210,0,0,1,0
0906.0214,0,0,1,0
0906.0216,3,6,2,9
0906.0217,1,5,2,6
0906.0223,1,2,1,3
0906.0227,0,0,2,0
0906.0228,0,0,1,0
0906.0232,0,0,1,0
0906.0234,6,23,3,29
0906.0236,0,0,0,0
0906.0248,4,16,2,20
0906.0280,0,0,1,0
0906.0284,0,0,1,0
0906.0292,0,0,1,0
0906.0295,0,11,2,11
0906.0296,0,1,2,1
0906.0304,0,0,1,0
0906.0306,0,0,0,0
0906.0312,0,0,1,0
0906.0313,0,0,1,0
0906.0318,0,0,1,0
0906.0329,0,0,1,0
0906.0331,0,0,2,0
0906.0335,0,0,0,0
0906.0341,1,1,1,2
0906.0345,0,0,0,0
0906.0349,0,0,1,0
0906.0353,0,0,0,0
0906.0355,0,0,2,0
0906.0358,0,0,1,0
0906.0362,0,0,0,0
0906.0364,0,1,2,1
0906.0365,1,2,2,3
0906.0366,0,0,1,0
0906.0367,0,3,2,3
0906.0368,0,0,1,0
0906.0369,0,0,1,0
0906.0371,3,9,2,12
0906.0373,0,0,1,0
0906.0374,0,6,2,6
0906.0393,0,0,4,0
0906.0395,0,1,1,1
0906.0396,0,0,2,0
0906.0397,0,0,0,0
0906.0418,0,0,2,0
0906.0424,0,0,0,0
0906.0427,0,0,0,0
0906.0435,0,0,1,0
0906.0442,0,0,1,0
0906.0446,0,3,1,3
0906.0448,0,0,1,0
0906.0455,0,0,1,0
0906.0458,0,0,2,0
0906.0461,0,0,1,0
0906.0498,0,5,1,5
0906.0507,0,0,1,0
0906.0511,0,0,1,0
0906.0517,0,0,1,0
0906.0530,0,0,1,0
0906.0537,0,0,0,0
0906.0543,0,1,1,1
0906.0559,0,0,0,0
0906.0561,1,20,2,21
0906.0567,0,0,1,0
0906.0570,0,0,1,0
0906.0573,2,9,2,11
0906.0574,0,0,2,0
0906.0575,0,0,1,0
0906.0576,0,1,2,1
0906.0578,0,0,0,0
0906.0579,2,4,2,6
0906.0581,0,0,1,0
0906.0584,0,0,1,0
0906.0585,0,0,1,0
0906.0588,0,2,2,2
0906.0590,0,1,1,1
0906.0602,0,0,1,0
0906.0603,0,0,0,0
0906.0605,0,0,1,0
0906.0606,0,5,2,5
0906.0613,0,0,2,0
0906.0616,0,2,2,2
0906.0628,0,0,2,0
0906.0631,1,0,0,1
0906.0643,0,0,1,0
0906.0660,0,0,0,0
0906.0668,0,0,0,0
0906.0671,0,0,1,0
0906.0677,0,0,1,0
0906.0681,0,0,1,0
0906.0682,0,0,0,0
0906.0691,1,1,1,2
0906.0700,5,2,1,7
0906.0705,0,1,1,1
0906.0712,0,0,1,0
0906.0722,2,2,1,4
0906.0730,5,24,2,29
0906.0737,0,0,1,0
0906.0757,0,0,1,0
0906.0759,0,0,1,0
0906.0764,0,0,2,0
0906.0765,0,0,1,0
0906.0766,0,0,2,0
0906.0769,0,0,0,0
0906.0772,1,16,2,17
0906.0773,0,0,1,0
0906.0774,0,0,1,0
0906.0776,1,0,1,1
0906.0781,0,5,1,5
0906.0799,0,0,2,0
0906.0800,0,0,1,0
0906.0803,0,0,1,0
0906.0814,0,0,0,0
0906.0816,0,0,2,0
0906.0820,0,0,1,0
0906.0823,1,6,2,7
0906.0825,0,0,2,0
0906.0828,0,0,0,0
0906.0849,0,1,2,1
0906.0856,0,0,1,0
0906.0864,0,0,1,0
0906.0876,0,0,2,0
0906.0883,0,17,2,17
0906.0888,0,0,1,0
0906.0889,0,0,2,0
0906.0893,0,0,2,0
0906.0899,0,0,1,0
0906.0901,0,0,1,0
0906.0903,0,0,1,0
0906.0905,0,0,1,0
0906.0913,0,0,1,0
0906.0919,0,0,0,0
0906.0926,0,0,1,0
0906.0933,1,4,1,5
0906.0940,0,0,2,0
0906.0942,0,1,2,1
0906.0951,0,1,2,1
0906.0956,0,1,3,1
0906.0957,0,0,1,0
0906.0973,1,0,0,1
0906.0977,5,0,0,5
0906.0981,0,0,1,0
0906.0982,3,6,1,9
0906.0983,0,0,1,0
